"","CLNT_ID","SESS_ID","HITS_SEQ","PD_C","PD_ADD_NM","PD_BRA_NM","PD_BUY_AM","PD_BUY_CT"
"1574","4736937","07849437",234,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1575","4736937","07908976",17,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1576","4736937","08264933",249,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1577","4736937","08264933",52,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1578","4736937","08330928",237,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1579","4736937","08397877",184,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1580","4736937","08397877",195,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1581","4736937","08575854",242,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1582","4736937","08575854",83,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1583","4736937","08699851",51,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1584","4736937","08762936",128,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1585","4736937","08762936",29,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1586","4736937","08822522",168,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1587","4736937","08880423",134,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1588","4736937","09054336",55,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1589","4736937","09118313",214,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1590","4736937","09180694",157,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1591","4736937","09180694",190,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1592","4736937","09301051",238,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1593","4736937","02668531",235,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1594","4736937","02847182",102,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1595","4736937","02847182",222,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1596","4736937","02908011",156,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1597","4736937","02964383",146,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1598","4736937","03138142",163,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1599","4736937","03315347",215,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1600","4736937","03485620",177,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1601","4736937","03485620",94,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1602","4736937","03600710",75,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1603","4736937","03779267",180,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1604","4736937","03832382",129,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1605","4736937","04011489",3,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1606","4736937","04015090",17,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1607","4736937","04307754",111,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1608","4736937","02608719",180,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1609","4736937","02608719",263,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1610","4736937","02668531",36,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1611","4736937","02727700",263,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1612","4736937","02964383",178,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1613","4736937","03019992",155,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1614","4736937","03019992",16,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1615","4736937","03019992",180,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1616","4736937","03019992",99,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1617","4736937","03078821",146,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1618","4736937","03138142",152,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1619","4736937","03138142",28,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1620","4736937","03254371",169,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1621","4736937","03315347",94,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1622","4736937","03373397",151,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1623","4736937","03373397",17,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1624","4736937","03373397",192,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1625","4736937","03373397",58,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1626","4736937","03427861",111,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1627","4736937","03485620",198,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1628","4736937","03661796",109,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1629","4736937","03719970",147,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1630","4736937","03779267",190,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1631","4736937","03832382",170,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1632","4736937","03895118",78,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1633","4736937","04015090",126,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1634","4736937","04139726",85,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1635","4736937","04254742",119,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1636","4736937","04307754",79,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1637","4736937","04374414",174,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1638","4736937","04441071",16,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1639","4736937","04441071",183,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1640","4736937","04569957",168,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1641","4736937","04750541",47,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1642","4736937","04750541",77,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1643","4736937","04811807",177,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1644","4736937","04811807",70,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1645","4736937","04865758",187,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1646","4736937","04939047",181,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1647","4736937","05122877",41,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1648","4736937","05122877",71,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1649","4736937","05246740",20,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1650","4736937","05371248",140,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1651","4736937","05606980",182,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1652","4736937","05606980",81,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1653","4736937","05666467",132,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1654","4736937","05726217",242,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1655","4736937","05910019",38,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1656","4736937","06028269",181,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1657","4736937","06028269",294,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1658","4736937","06028269",98,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1659","4736937","06151188",192,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1660","4736937","06212250",245,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1661","4736937","06387423",182,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1662","4736937","06508735",27,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1663","4736937","06697720",170,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1664","4736937","06697720",222,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1665","4736937","06757774",76,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1666","4736937","06817543",143,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1667","4736937","06817543",153,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1668","4736937","06817543",185,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1669","4736937","06817543",81,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1670","4736937","06941502",103,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1671","4736937","07061996",109,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1672","4736937","07061996",243,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1673","4736937","07061996",51,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1674","4736937","07366209",189,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1675","4736937","07366209",61,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1676","4736937","07427922",186,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1677","4736937","07489693",150,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1678","4736937","07489693",161,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1679","4736937","07489693",58,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1680","4736937","07726969",192,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1681","4736937","07786574",36,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1682","4736937","07786574",91,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1683","4736937","07849437",105,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1684","4736937","07970234",215,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1685","4736937","07970234",225,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1686","4736937","07970234",235,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1687","4736937","08084494",200,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1688","4736937","08144968",198,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1689","4736937","08330928",227,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1690","4736937","08637683",160,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1691","4736937","08699851",73,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1692","4736937","08762936",150,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1693","4736937","08762936",161,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1694","4736937","08762936",18,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1695","4736937","08822522",201,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1696","4736937","08992435",167,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1697","4736937","08992435",39,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1698","4736937","09118313",225,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1699","4736937","09243752",188,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1700","4736937","09301051",216,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1701","4736937","02608719",228,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1702","4736937","02608719",95,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1703","4736937","02727700",17,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1704","4736937","02727700",41,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1705","4736937","02786213",136,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1706","4736937","02786213",195,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1707","4736937","02786213",254,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1708","4736937","02964383",121,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1709","4736937","02964383",134,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1710","4736937","02964383",191,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1711","4736937","03078821",236,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1712","4736937","03078821",271,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1713","4736937","03138142",142,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1714","4736937","03138142",197,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1715","4736937","03138142",207,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1716","4736937","03195225",101,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1717","4736937","03315347",22,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1718","4736937","03427861",181,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1719","4736937","03427861",38,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1720","4736937","03600710",32,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1721","4736937","03719970",52,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1722","4736937","03779267",36,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1723","4736937","03832382",211,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1724","4736937","03832382",23,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1725","4736937","03947868",15,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1726","4736937","04015090",94,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1727","4736937","04079471",29,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1728","4736937","04136336",45,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1729","4736937","04191461",108,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1730","4736937","04374414",30,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1731","4736937","04441071",173,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1732","4736937","04569957",134,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1733","4736937","04569957",34,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1734","4736937","04569957",92,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1735","4736937","04631068",110,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1736","4736937","04631068",27,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1737","4736937","04689562",143,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1738","4736937","04689562",99,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1739","4736937","04750541",97,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1740","4736937","04865758",146,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1741","4736937","04939047",128,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1742","4736937","05178232",159,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1743","4736937","05246740",113,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1744","4736937","05309131",218,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1745","4736937","05309131",82,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1746","4736937","05430740",208,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1747","4736937","05430740",370,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1748","4736937","05910019",68,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1749","4736937","06028269",202,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1750","4736937","06028269",88,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1751","4736937","06089491",221,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1752","4736937","06089491",250,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1753","4736937","06212250",225,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1754","4736937","06387423",171,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1755","4736937","06387423",20,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1756","4736937","06447476",121,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1757","4736937","06447476",244,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1758","4736937","06504068",15,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1759","4736937","06631642",218,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1760","4736937","06631642",43,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1761","4736937","06817543",207,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1762","4736937","06875910",198,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1763","4736937","07001478",53,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1764","4736937","07061996",120,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1765","4736937","07126176",100,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1766","4736937","07126176",111,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1767","4736937","07126176",229,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1768","4736937","07183900",103,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1769","4736937","07183900",221,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1770","4736937","07245452",29,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1771","4736937","07306034",122,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1772","4736937","07306034",132,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1773","4736937","07366209",241,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1774","4736937","07427922",208,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1775","4736937","07667813",37,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1776","4736937","07786574",221,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1777","4736937","07908976",127,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1778","4736937","07908976",183,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1779","4736937","07908976",243,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1780","4736937","07908976",72,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1781","4736937","07970234",77,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1782","4736937","08027319",168,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1783","4736937","08084494",135,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1784","4736937","08264933",130,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1785","4736937","08459607",219,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1786","4736937","08515970",95,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1787","4736937","08575854",166,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1788","4736937","08637683",127,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1789","4736937","08762936",171,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1790","4736937","08762936",233,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1791","4736937","08822522",104,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1792","4736937","08880423",156,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1793","4736937","08880423",222,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1794","4736937","08880423",80,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1795","4736937","08880423",92,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1796","4736937","08932243",202,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1797","4736937","08992435",189,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1798","4736937","02608719",312,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1799","4736937","02668531",212,"380539","색상:N56(다크그레이)|사이즈:M / 1개","타미힐피거여성",58000,1
"1800","4736937","02668531",47,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1801","4736937","02668531",70,"380539","색상:N00(화이트)|사이즈:M / 1개","타미힐피거여성",58000,1
"1802","4736937","02786213",264,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1803","4736937","02847182",244,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1804","4736937","02847182",31,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1805","4736937","03138142",217,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1806","4736937","03195225",59,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1807","4736937","03315347",134,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1808","4736937","03315347",164,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1809","4736937","03315347",44,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1810","4736937","03315347",54,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1811","4736937","03373397",100,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1812","4736937","03373397",140,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1813","4736937","03427861",101,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1814","4736937","03427861",141,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1815","4736937","03485620",41,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1816","4736937","03545435",125,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1817","4736937","03545435",157,"380539","색상:N00(화이트)|사이즈:S / 1개","타미힐피거여성",58000,1
"1818","4736937","03545435",179,"380539","색상:N00(화이트)|사이즈:L / 1개","타미힐피거여성",58000,1
"1819","4736937","03661796",119,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1820","4736937","04011489",28,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1821","4736937","04015090",67,"380539","색상:N56(다크그레이)|사이즈:S / 1개","타미힐피거여성",58000,1
"1822","4736937","04079471",135,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1823","4736937","04079471",52,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
"1824","4736937","04136336",124,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1825","4736937","04136336",77,"380539","색상:N60(블랙)|사이즈:S / 1개","타미힐피거여성",58000,1
"1826","4736937","04307754",132,"380539","색상:N60(블랙)|사이즈:M / 1개","타미힐피거여성",58000,1
"1827","4736937","04307754",194,"380539","색상:N56(다크그레이)|사이즈:L / 1개","타미힐피거여성",58000,1
"1828","4736937","04374414",41,"380539","색상:N60(블랙)|사이즈:L / 1개","타미힐피거여성",58000,1
